project_id,source_name,source_record_id,project_title_ko,project_title_en,country,region,sector,start_year,end_year,budget_krw,description
PRJ_D7A075C610C2,koica_iati,KR-GOV-051-2021010100027,방글라데시 콕스바자르 지역 소녀 및 여성 생리보건 증진 사업 (UNFPA) ('21-'25/300만불),"Project for Improving Menstrual Health Management of Adolescent Girls and Women in Cox's Bazar, Bangladesh(UNFPA)",방글라데시,아시아 > 서남 및 중앙아시아,보건정책 및 행정관리,2021,2025,3800000000.0,"방글라데시 콕스바자르 지역 소녀 및 여성 생리보건 증진 사업 (UNFPA) ('21-'25/300만불) Project for Improving Menstrual Health Management of Adolescent Girls and Women in Cox's Bazar, Bangladesh(UNFPA) 방글라데시 지역사회 및 로힝야 난민 여성에 대한 생리보건 현황 리서치, 리서치 결과에 따른 생리보건 교육, 생리대 등 상품 제작 및 판매를 통한 수익창출 활동 등 Educational curriculum and textbook development, Conducting education and training, Establish improved WFS environment and distribute kits, Organize self-help groups, and conduct activities"
PRJ_204D0D1A6142,koica_iati,KR-GOV-051-2022010100051,스리랑카 중부주.우바주 코로나19 피해 지역사회의 사회경제적 회복력 강화사업(UN-Habitat) ('22-'25/600만불),Strengthening Socioeconomic Resilience of Communities Affected by the COVID-19 Pandemic in the Central and Uva Provinces of Sri Lanka,스리랑카,아시아 > 서남 및 중앙아시아,기초식수공급 및 기초위생에 포함되지 않는 기타,2022,2025,6780000000.0,"스리랑카 중부주.우바주 코로나19 피해 지역사회의 사회경제적 회복력 강화사업(UN-Habitat) ('22-'25/600만불) Strengthening Socioeconomic Resilience of Communities Affected by the COVID-19 Pandemic in the Central and Uva Provinces of Sri Lanka 식수위생(식수 정수 및 모니터링 시스템 개선, 상하수 시설 개선, 손씻기 시설 및 화장실 등 위생시설 지원 등), 보건(지역사회 기초의료시설 개선, 보건 서비스 및 모니터링 관련 물품지원 등), 농업 (농업기가재 지원, 소규모 관개시설 개선, 농법 역량강화 등) Improving equitable basic services and disaster mitigation infrastructure supporting economic recovery broadening alternative livelihood options, p…"
PRJ_6257245E059B,koica_iati,KR-GOV-051-2022010100150,방글라데시 시장수요 기반 직업기술훈련을 통한 학교 밖 여자청소년 역량강화사업(UNICEF)('22-'26/600만불),KOICA-UNICEF Empowering adolescent girls and young women with market driven occupational & transferable skills and job placement in Bangladesh,방글라데시,아시아 > 서남 및 중앙아시아,"직업훈련(기초,중등수준)",2022,2025,8080000000.0,"방글라데시 시장수요 기반 직업기술훈련을 통한 학교 밖 여자청소년 역량강화사업(UNICEF)('22-'26/600만불) KOICA-UNICEF Empowering adolescent girls and young women with market driven occupational & transferable skills and job placement in Bangladesh 여성 청소년 및 취약계층 여성 12,500명에게 직업 기술역량 교육훈련 제공하고 취업 및 창업 연계하여 소득 창출 역량 배양 Provision of apprenticeship training opportunity to 3,000 out of school adolescents and young women, Provision of center-based occupational skills training opportunity to 6,500 out of school adolescent girls and young wo…"
PRJ_208101D37619,koica_iati,KR-GOV-051-2022090100586,GGGI 네팔 테라이 홍수평야 기후스마트농업을 통한 기후복원력 제고 및 경제적 실향민 재통합 사업('22-'25/533만불),GGGI Building Climate Resilience and Reintegrating Workers through Climate Smart Agriculture in Nepal,네팔,아시아 > 서남 및 중앙아시아,농업관련 교육/훈련,2022,2025,6691300000.0,"GGGI 네팔 테라이 홍수평야 기후스마트농업을 통한 기후복원력 제고 및 경제적 실향민 재통합 사업('22-'25/533만불) GGGI Building Climate Resilience and Reintegrating Workers through Climate Smart Agriculture in Nepal 1. 농업 분야 관련 지역정부 및 농민 기후 재난 대응역량 강화(조기경보체계 개선, 기상정보 관리, 위험지도 제작, 기후변화농법 개발 및 이행) 2. 지역농민 대상 기후스마트 농업 역량 강화 3. 기후스마트 농업 모델 설립 및 관련 농업 사업(agribusiness)에 대한 소규모 기후금융 지원 1. Improving emergency management in the agriculture sector to protect lives and livelihood 2. Strengthening resilient agriculture planning and implementation 3.…"
PRJ_11F793F270F2,koica_iati,KR-GOV-051-2024090100735,UNFPA 네팔 성기반폭력 근절과 포괄적 성교육을 통한 여성을 위한 안전한 환경 조성('24-'27/600만불),Safe and enabling environment for adolescent girls and young women (SAFE-Girls),네팔,아시아 > 서남 및 중앙아시아,여성폭력 근절,2024,2027,7800000000.0,"UNFPA 네팔 성기반폭력 근절과 포괄적 성교육을 통한 여성을 위한 안전한 환경 조성('24-'27/600만불) Safe and enabling environment for adolescent girls and young women (SAFE-Girls) 젊은 여성 및 소녀 대상 리더십, 직업지식 등 역량 강화/성기반 폭력과 해로운 관습 예방 및 대응을 위한 지역 사회 참여 증진/청소년 대상 성교육 제공 기관 역량강화/성기반 폭력 및 해로운 관습에 대한 세분화된 데이터 수집을 위한 디지털 플랫폼 개선/국제 표준에 따른 양질의 포괄적 성교육 제공을 위한 학교 역량강화/학교 교육 과정 내 포괄적 성교육 통합을 위한 정책 지원 강화 1) The capabilities of adolescent girls and young women to act as change agents in society is increased 2) The support and prevention systems fo…"
PRJ_4C771C3F36FB,koica_iati,KR-GOV-051-2017010151504,(분쟁취약) 아이티 담므마리군 라헤면 태풍 매튜 피해 이재민 지원사업(UNDP)('17-'26/255만불),"Sustainable solutions for the internally displaced persons (IDPs) in the locality of Lahaie, commune of Dame Marie, Grand Anse department",아이티,아메리카 > 카리브해,기초사회서비스에 대한 다부문 원조,2017,2025,2932500000.0,"(분쟁취약) 아이티 담므마리군 라헤면 태풍 매튜 피해 이재민 지원사업(UNDP)('17-'26/255만불) Sustainable solutions for the internally displaced persons (IDPs) in the locality of Lahaie, commune of Dame Marie, Grand Anse department 대상 부지 기술 진단 및 계획 수립 / 물리적 재건/ 소득 창출 지원 Output 1. Legal, technical & administrative preparation of the project is completed Output 2. Physical rehabilitation of sites is completed with the involvement of local companies and in consultation with the local community. Output 3. Lahaie and Petite Rivires …"
PRJ_38AB547DC784,koica_iati,KR-GOV-051-2020010100062,"DR콩고 분쟁취약지역의 젠더기반폭력 예방과 통합지원을 통한 평화정착 사업 (UNDP, UNFPA)('20-'26/860만불)",Prevention and Holistic Response to Gender-Based Violence for Peace Consolidation in the conflict-affected regions in the DRC,콩고민주공화국(DR콩고),아프리카 > 사하라 이남 > 중부아프리카,여성폭력 근절,2020,2026,11558000000.0,"DR콩고 분쟁취약지역의 젠더기반폭력 예방과 통합지원을 통한 평화정착 사업 (UNDP, UNFPA)('20-'26/860만불) Prevention and Holistic Response to Gender-Based Violence for Peace Consolidation in the conflict-affected regions in the DRC 젠더기반폭력에 대한 지역기반 예방, 조기 경보 및 후송 체계를 정착 가동시키고 젠더기반폭력 피해자들의 사회복귀를 위해 지역사회를 동원, 젠더기반폭력 피해자, 누공환자, 소년병에게 필요에 따라 의료, 심리치료, 법률 및 사회경제적 복구 지원, 통합적 지원을 위한 원스톱센터(One-stop center)를 설치하고 유관기관과 긴밀한 협력 하에 가동, 주 및 지역 단위의 젠더기반폭력 근절과 관련된 기관들이 효과적인 대처를 할 수 있도록 역량 강화, 젠더기반폭력에 관한 정보수집체계 운영 Prevention of Gender-based viole…"
PRJ_B509AB05D477,koica_iati,KR-GOV-051-2021010101385,(분쟁취약) 동티모르 진실화해센터 디지털화를 통한 평화인식증진사업(UNESCO)('21-'25/500만불),Digitalization of CHEGA National Center for Conflict Reconciliation and Peacebuilding in Timor-Leste,동티모르,아시아 > 극동 아시아,민간주도의 분쟁예방,2021,2025,6367000000.0,"(분쟁취약) 동티모르 진실화해센터 디지털화를 통한 평화인식증진사업(UNESCO)('21-'25/500만불) Digitalization of CHEGA National Center for Conflict Reconciliation and Peacebuilding in Timor-Leste 사용자 친화 디지털 아카이브 시스템 구축, 진실화해센터 직원 역량강화, 역사 및 평화 교사 역량강화, 평화구축 국제담화 지원 등 Building Sustainable Management System of CHEGA National Centre, Establishing the National Hub for Quality History and Peace Education, Strengthening the National and Regional Capacities and Partnerships for Conflict Reconciliation"
PRJ_91B6FE8F2A14,koica_iati,KR-GOV-051-2021010101696,(분쟁취약) 이라크 젠더기반폭력(GBV) 및 분쟁 하 성폭력 피해자 지원사업(UNFPA)('21-'25/300만불),Improve access to comprehensive Gender Based Violence (GBV) and Mental Health and Psycho-social Support Services (MHPSS) to the survivors of conflict related sexual violence in Kirkuk and Ninewah gove,이라크,아시아 > 중동,성평등 조직(기구) 및 제도,2021,2025,3798800000.0,(분쟁취약) 이라크 젠더기반폭력(GBV) 및 분쟁 하 성폭력 피해자 지원사업(UNFPA)('21-'25/300만불) Improve access to comprehensive Gender Based Violence (GBV) and Mental Health and Psycho-social Support Services (MHPSS) to the survivors of conflict related sexual violence in Kirkuk and Ninewah gove 젠더기반 폭력 피해자 담당부처 역량강화/성폭력 피해자 지원을 위한 원스톱 서비스 센터 운영/성폭력 방지 캠페인 및 인식 확산/서비스센터 직원 역량강화 및 서비스 접근성 향상/사업지원 간접비 등 Goal of the project to reduce prevalence of Conflict Related Sexual Violence/Gender Based Violence through increased access t…
PRJ_70B4B61CFF40,koica_iati,KR-GOV-051-2021010101698,(분쟁취약) 아이티 국경지역 행정역량 및 지역사회 지속가능성 강화사업(IOM)(`21-`25/392.4만불),"Improving Governance, Protection, and Economic Resilience of Communities Located at the Border between Haiti and the Dominican Republic(IOM)",아이티,아메리카 > 카리브해,공공정책 및 행정관리,2021,2025,4748040000.0,"(분쟁취약) 아이티 국경지역 행정역량 및 지역사회 지속가능성 강화사업(IOM)(`21-`25/392.4만불) Improving Governance, Protection, and Economic Resilience of Communities Located at the Border between Haiti and the Dominican Republic(IOM) 아이티 국경지역 이주민 대상 행정문서 발급지원 및 경제적 기회 제공을 통한 이주민 정착 및 사회통합 The project will contribute to strengthening the overall governance, protection and economic resilience of communities located at the border between Haiti and the Dominican Republic through improved access to documentation, effective protect…"
PRJ_510AAEAA7321,koica_iati,KR-GOV-051-2022010102074,(분쟁취약) 부르키나파소 중북부 안보 및 평화 구축을 위한 지역사회 회복력 강화사업(GGGI)('22-'25/330만불),Building Resilience in the Kaya-Dori Axis in Burkina Faso,부르키나파소,아프리카 > 사하라 이남 > 서부아프리카,기초식수공급 및 기초위생에 포함되지 않는 기타,2022,2025,4438000000.0,"(분쟁취약) 부르키나파소 중북부 안보 및 평화 구축을 위한 지역사회 회복력 강화사업(GGGI)('22-'25/330만불) Building Resilience in the Kaya-Dori Axis in Burkina Faso 부르키나파소 북부 지역(Kaya-Dori) 실향민과 지역주민을 대상으로 식량, 식수, 위생 및 지역생산자원 회복을 통한 생계역량 지원, 사업대상지 기후 복원력 강화를 통한 지역사회 농업 생태계 복구 지원 Improve the living conditions and livelihoods of vulnerable communities in the Kaya-Dori axis in Burkina Faso through a systemic and inclusive approach to water, sanitaion and hygiene and rehabilitation of local productive assets via innovative and resilient …"
PRJ_FF852C23D2CA,koica_iati,KR-GOV-051-2022010102085,(분쟁취약) 솔로몬제도 재난 및 기후변화 회복력 강화 사업(IOM)('22-'26/500만불),Strengthening Resilience against Disaster and Climate Change Related Fragility in Solomon Islands(IOM),솔로몬제도,오세아니아 > 멜라네시아,재난위험경감,2022,2025,6471000000.0,"(분쟁취약) 솔로몬제도 재난 및 기후변화 회복력 강화 사업(IOM)('22-'26/500만불) Strengthening Resilience against Disaster and Climate Change Related Fragility in Solomon Islands(IOM) 재난 및 기후변화 관련 취약성으로부터 유발되는 솔로몬제도 내의 기후난민 및 이주민 문제에 대해 시설물 업데이트, 표준실행절차 가이드라인 수립, 국가 커리큘럼 보강 계획 수립 등을 통해 지원하여 국가와 커뮤니티 차원의 복원력 강화를 도모하기 위한 사업 Establishment buildings for climate refugees caused by vulnerability that related with disaster, climate catastrophe. Building standard-execution guideline, Supporting for plan building of country curric…"
